id	systematic_name	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	common_name
1697	YKR077W	-0.0976917	-0.3512206	-0.3312643	0.0059310454	0.032124452	-0.38763687	0.60942477	-0.16667227	0.0018750844	0.12672067	0.0087921275	-0.09960107	-0.2071549	-0.041082453	0.22731917	0.2906676	-0.46675166	-0.28531122	-0.26978034	0.41119596	0.12758522	-0.40199727	-0.21150775	-0.14496687	0.031087229	0.21758193	-0.16806115	-0.43020722	0.38935688	0.52058774	-0.26949468	0.08089948	-0.5864946	-0.11821069	0.047993142	0.30221155	-0.032552913	0.70168304	0.2881613	0.27927178	-0.0067109256	-0.46522358	-0.020066768	-0.10747153	0.17187227	-0.5024881	0.2716236	-0.41838783	0.07524217	0.4602266	0.01703851	-0.30192074	-0.18167594	-0.43569264	0.08657547	-0.15308797	-0.17052558	0.1906098	0.109676756	-0.08632007	-0.037522927	0.02978081	-0.2875908	0.04452475	-0.81230116	-0.0762897	-0.19854893	-0.23916341	0.2121886	-0.24826165	0.27348876	0.12979005	-0.49719864	-0.04822605	-0.20753707	0.33272317	-0.95677406	-0.18635078	0.08883078	-0.36659235	-0.24714832	-0.20175402	0.33100304	-0.021238819	-0.21564594	0.590184	0.20283717	-0.45870098	-0.39858907	0.7907778	-0.029911282	0.17798373	0.3603274	0.10847368	0.45441714	-0.08058505	-0.38858375	0.41463816	0.8838592	-0.7460812	-0.07969833	-0.09174554	0.10619391	0.29304686	0.35386485	-0.3287094	0.037593942	-0.3934547	0.005497701	-0.026911125	-0.040599037	-0.050200526	0.20814142	-0.061312202	0.041096807	-0.15952623	0.18630818	-0.055713892	-0.3402744	-0.32311225	-0.17153853	-0.3289509	0.29541022	0.27888983	0.27869248	-0.4061404	-0.321048	0.36440197	MSA2
1698	YKR078W	-0.6675659	-0.5811048	-0.27958122	0.36633936	0.2297402	0.6048713	-0.2588537	-0.6035585	0.48125765	0.24826895	-0.61692476	-0.8157059	-0.16928208	0.30526343	0.8408107	0.57896227	-0.3960629	-0.96008813	-0.62915134	-0.12810542	-0.05701523	-0.14841363	0.49098784	-0.73753685	0.3054554	0.60320574	0.2934555	0.21930937	-0.66979945	0.04648803	-0.3609802	0.27771714	-0.1879096	-0.38153282	-0.13117981	-0.5531302	-0.027819425	0.24973534	0.043397702	0.5429605	-0.31122592	-0.17278157	0.04620074	-0.4565002	0.30091387	-0.23974639	-0.1341666	-0.7142906	0.04364977	-0.23495243	-0.28902468	-0.56066656	0.008401931	-0.015488962	-0.48715088	0.229694	-0.7778361	0.23631452	-0.1679019	0.5046617	-0.17900707	-0.8254861	-0.11918648	0.6941244	-0.67320544	0.06249427	-0.57006377	0.24739207	0.2195981	-0.516265	0.42213786	-0.5138511	-0.3883129	-0.26932925	-0.59946287	-0.11153223	0.037008014	0.46901312	-0.11505221	0.24937364	0.2214656	0.24776326	-0.06309535	0.51461595	0.35047537	0.30801678	0.62046534	-0.9359776	0.34396762	0.72716117	0.97055006	0.37604028	0.46060982	-0.94610757	-0.14215423	0.018755447	-0.40043476	0.9534257	0.48612836	-0.02905883	-0.43636012	0.3126519	0.2280343	0.36895	0.685208	0.1197559	-0.17861344	-0.04443752	-0.4339753	-0.14272064	0.28239766	-0.8310861	0.082421	0.11539113	-0.49828732	-0.42702827	-0.022300208	0.1317766	-0.04892678	-0.9965768	-0.11050562	-1.1737759	0.25411865	0.6177568	0.66888803	0.119495764	-0.37360406	0.60498816	YKR078W
1700	YKR080W	0.0629443	-0.12706713	0.08844274	0.3535801	0.1668945	0.14393666	0.0579622	0.15750486	0.606666	0.735511	-0.28565022	-0.7289149	-0.4991223	-0.12675226	0.3591501	-0.18004538	-0.38145766	-0.70115083	0.24920455	0.048684023	0.11172854	0.29281244	-0.11658909	0.17946978	0.23557043	0.7646073	0.21473508	0.5270733	-0.07183278	0.3354395	-0.0487431	-0.16155949	0.01772873	-0.059529267	0.08054038	0.0549332	0.6590487	0.90686035	-0.0301422	0.22722405	0.10622534	-0.28532135	0.2089279	-0.055848688	-0.25714716	-0.3310955	-0.5373773	-0.09615399	0.23652314	-0.03606567	-0.08126166	-0.1852141	1.0886639	0.6445698	0.93908685	-0.43933228	-0.55292463	0.15233335	0.18558383	-0.66653574	0.16302451	0.2891611	-0.07856237	0.02962798	-0.21269202	-0.6495871	-0.3929196	-0.44135118	-0.42281857	-0.39109075	0.3309073	0.3745336	0.030861055	-0.13585809	-0.16329527	-0.2393439	0.011999131	0.4998283	0.18916121	-0.32044965	-0.05450034	-0.12668036	-0.06539212	0.34043056	-0.06423869	0.33097258	0.40525162	-0.061097797	0.0063560717	0.49732432	-0.24478452	-0.41020274	0.014476039	-0.050017208	-0.8051465	-0.26873893	-0.20108083	0.710526	0.03983773	-0.28034484	0.17988136	-0.37764952	-0.0698102	0.3669581	0.3427876	-0.33319443	-0.15990272	0.13006818	-0.3647577	-0.023319779	0.44769266	-0.08506116	-0.2417067	0.13779849	0.28406778	-0.073619634	-0.56277585	-0.093547314	0.06439716	-0.52915436	0.49160606	-0.11165862	0.14590475	0.043842796	0.07702	0.0058102435	-0.06665665	0.50095487	MTD1
1702	YKR082W	1.7290529	-0.19155636	-0.19012812	-0.61588204	0.5796099	0.6328643	0.798787	-0.40417355	0.78684384	1.2643238	0.35965726	-2.9505317	1.0213116	-0.94931775	0.3062417	1.7695876	-0.26099274	-1.6884937	0.91520864	-0.059104998	1.230288	-0.68975484	0.098277725	-0.109341465	-0.5618618	1.4212179	0.48692882	0.011726608	-2.7437863	0.07742227	0.26925558	1.2325063	1.7418135	-0.8851961	-0.75643283	-0.8405143	-1.0422443	0.88139707	-1.5927243	1.2573518	-0.61256033	0.81408316	0.1653559	-0.8481699	0.27777553	-1.7472446	-0.8324108	0.64902544	-0.31130975	-0.7668486	-1.1490355	0.18532597	0.97024566	0.78033817	-0.83201057	-1.8362507	0.15745789	-0.341513	0.7998473	-0.81394863	-0.41488943	0.8319772	-0.8696797	0.24766128	-1.0509318	-1.5106169	-3.0803258	-0.25461927	-0.5636524	1.3216469	-0.6910011	1.4605559	1.1569641	-0.6350185	0.23527314	0.10917518	0.6012856	0.46223745	1.2943599	-0.3382998	0.5029918	-0.99058837	0.20025261	-0.28784654	0.6727979	-0.017936135	0.6531284	-0.9047849	1.1732368	1.0225492	1.0972716	-0.79453474	0.86231375	-0.4280166	0.61423236	-0.14998497	0.81219006	1.167879	-0.9758641	-1.8679928	-0.48553282	-1.1244185	0.82379526	-0.1272372	-0.108494565	-0.24587102	-0.83435833	0.23805287	-0.24767159	-0.7751005	0.73745394	0.26758632	1.1126951	1.1557637	0.67344314	0.5758996	0.34145486	1.0770085	0.6355773	-0.57274437	1.4205654	0.87449193	-0.0676752	-0.9979764	-0.79696953	0.1750059	1.015327	1.6365262	NUP133
1704	YKR084C	-0.45889047	0.32882684	-0.088768676	-0.20216252	0.3028667	0.03613605	0.5286502	-0.13269629	-1.2619303	0.48175192	0.36999604	-0.37825775	0.2532873	0.06357012	-0.36052588	0.09185967	-0.16017076	-0.6888945	-0.25428787	-0.5386586	-0.57286036	-0.42940113	-0.000685504	0.8683763	-0.23886207	0.4856697	0.25160986	-0.056747723	-0.74273574	0.6238629	-0.15864682	0.10252267	-0.5412452	-0.39181963	0.18484849	-0.10525568	0.11660185	0.49160877	0.25984892	-0.049657445	-0.06548593	-0.35668114	0.2131158	-0.3264333	0.11016077	-0.58080196	0.09364687	0.4138613	-0.5055268	-0.48163345	-0.0074494756	0.010967005	-0.16512954	-0.11426817	-0.22438706	-0.15682416	0.476667	0.507031	0.26343888	-0.16810541	0.08267899	0.13323238	-0.4314607	-0.3032604	-0.96764165	0.26872182	-0.87917894	0.17803961	0.22203588	0.32255915	0.2830004	0.07750197	0.48036262	0.017407915	-0.006452308	-0.5710326	0.19632019	0.3806576	0.17198005	-0.4055686	0.20679154	-0.023686385	-0.76942253	0.45799708	0.115830824	0.5270145	0.49493504	0.14272231	-0.5486607	0.4756911	0.83780915	0.09519718	-0.2164953	-0.13369972	-0.08207058	-0.56753725	-0.014429991	0.4060593	0.050627917	-1.0322993	-0.20387502	-0.39369088	-0.09963689	0.05505688	0.22042005	-0.025087291	-1.2337226	-0.23782912	0.3058922	0.45890364	0.79868096	0.51605123	0.39044026	0.41633728	0.24906857	-0.67330986	-0.11388399	-0.16387126	-0.8408379	-0.57914907	0.36717275	-0.37069058	0.6733603	0.12978402	-0.38339758	0.1501366	-0.51607865	0.5527528	HBS1
1705	YKR085C	0.21903078	1.2134479	-0.48503527	-0.15019137	-0.5214892	-0.46867865	0.10280073	0.2057285	-0.0688247	0.0957494	0.107565455	-0.38323197	-0.46473867	-0.93114436	-0.7482953	-0.3728035	0.32881144	-0.11845599	0.4422054	0.31009206	-0.052341953	-0.59664434	-0.3409658	0.582647	-0.27126187	0.42402464	-0.29385638	-0.7077841	0.36811343	1.4053526	0.88470566	1.38679	-0.43897188	-0.13660431	-0.3714942	-0.37608957	-0.42923093	0.42258677	0.25300455	1.4796298	-0.16775781	0.3307919	1.165836	-0.20164143	0.7790958	-0.03607291	0.14003691	-0.08264138	0.88536865	0.6711364	0.43970883	0.3084557	-0.49504796	0.54887265	0.98801386	-0.79229975	0.34030822	-0.14559393	0.8587747	-0.8961517	-0.44645485	-0.86565524	0.58630997	0.4575162	-0.18179443	0.10281466	-0.37175623	-0.6762962	-0.33648893	-0.79139405	0.2429279	0.9679201	1.1511337	-0.22149809	0.77740115	-0.0786166	-0.4082854	-0.68015975	-1.0436839	-0.32159424	0.3411285	-1.0900444	-0.10661588	0.16573313	0.5442626	0.21345674	0.2493675	-1.0572892	0.6966093	-0.78517413	-0.09429192	-0.5567981	-0.6644966	0.017634803	-0.492999	-1.0550996	0.31972617	-0.48339045	-0.05234423	-1.8514787	0.4269777	0.030403411	-0.027932148	-0.22085518	0.36079273	-0.76513374	-0.3899949	-1.0011002	-0.084573016	-1.1583192	0.24890555	0.8016238	0.09953328	-0.53389496	0.96823984	-0.3780354	0.29500937	-0.4254197	-0.64447033	-0.19560304	0.4888315	0.45719108	0.7494624	-0.35373437	0.40583175	-1.002792	-0.5266919	0.4818714	MRPL20
1707	YKR087C	-0.2860245	-0.20357816	-0.3413701	0.4507362	-0.035014626	-0.24983068	0.18234509	0.69850916	0.100312434	0.49749434	0.06804477	-0.6836274	0.5244318	0.36400837	-0.08575192	0.41374078	0.13239782	-0.37018913	-0.37986112	0.28001097	0.5877946	-0.5731148	-0.26137143	0.41188908	0.5570104	0.56282496	-0.34531724	-0.08677214	-0.3077324	0.24235913	0.26487696	-0.040930796	0.050683554	-0.6627412	-0.56627667	-0.2964421	0.29438567	-0.12596431	-0.6742035	0.67119604	-0.35961556	-0.237358	-0.11606134	-0.34840593	-0.23528491	-0.49550447	-0.22943373	0.4651419	0.10663987	0.30454317	0.27475482	0.0020983908	0.06812791	-0.29422963	0.065287836	-0.6226971	-0.18934397	0.16896757	-0.044712283	-0.49662384	-0.08075939	0.015315635	-0.5555767	-0.10200433	-0.18356611	0.13145928	-0.34199157	-0.23046964	-0.29550013	0.12445769	0.06413671	-0.2847449	0.06288268	-0.0019559688	0.2017043	0.038999487	-0.4717464	0.5351854	-0.21424171	-0.8428669	0.22213955	-0.043233432	0.14049697	0.48354203	0.34163526	0.28321707	0.2738221	-0.45046493	0.2503328	0.11010001	-0.18125457	0.00468857	0.18959454	0.18948798	-0.39197746	-0.11872132	-0.06298387	0.1773463	0.052312657	-0.066877134	-0.8265103	-0.018236227	0.54877603	-0.15134905	-0.07607012	-0.28909189	-0.46822694	0.20304148	0.06420479	-0.68191004	0.3519808	0.21491577	-0.5047048	-0.1565382	0.16373448	-0.14024395	0.536109	0.23305629	-0.24618176	-0.34798133	0.2725504	-0.6588058	0.14902359	0.32303038	-0.14195885	0.2427428	-0.011741557	0.28133	OMA1
1708	YKR088C	0.16663712	-0.38308698	-0.5926861	0.20525941	-0.25423816	-0.26987422	-0.07349721	-0.28368264	0.6211582	0.53273284	-0.49724624	-0.45908815	-0.6599428	-0.08617317	-0.57650244	0.3206845	0.21764134	-0.28777924	-0.32476375	0.079634525	-0.055173013	-0.049833935	0.35061848	0.047671154	0.1549575	0.5479322	-0.105614655	-0.7568005	0.32711905	0.5978529	-0.60190076	0.29329115	0.27158114	0.03633434	0.3227	-0.22021522	0.120338276	0.6927066	-0.07666128	-0.13453548	-0.50545293	0.08293122	0.34005284	0.46450016	-0.4250512	-0.29864663	-0.2005488	0.0134321805	0.0032057369	0.30145606	-0.0047810585	-0.1815855	-0.088130236	0.075525016	0.06253014	0.17181896	-0.14186369	0.45737648	0.26313123	0.15895246	0.14863707	-0.26360583	0.43432307	0.58996415	-0.31515434	-0.096691564	-0.2502561	-0.3984526	0.14715691	0.3801235	0.29214403	-0.23101416	-0.4750404	0.40860835	0.12631477	-0.25408697	-0.37938717	-0.21035841	0.39158142	-0.92548513	0.2740088	-0.2522958	0.23139875	-0.120738275	-0.27579737	0.74468356	0.29775965	-0.14070185	-0.039548	0.6891386	-0.059372067	-0.24398592	-0.00986806	-0.3586782	-0.10053926	-0.08325984	-0.24246839	-0.32874003	0.44725442	-0.22474943	0.19575346	0.044426564	0.055453178	-0.16661073	0.23916978	-0.35040486	0.13830063	-0.30231056	-0.22668111	-0.11303079	-0.09059373	-0.13267368	0.07617518	-0.025032843	0.08109438	-0.068236895	0.1038065	0.25074935	0.14871031	-0.0077747297	0.55322194	-0.029670509	-0.08724733	-0.23812707	0.42780188	-0.14799581	-0.1150996	0.52504987	TVP38
1709	YKR089C	0.2874757	-0.29632837	-0.13910972	0.13863984	-0.2705688	-0.33499354	0.62985724	-0.18152122	-0.2618619	1.019838	-0.23801626	-0.4942952	0.48851937	0.16699441	0.17024936	0.22012767	0.15342839	-0.32501984	-0.00016042285	-0.1856021	0.087808035	-0.3901348	-0.10985589	0.46438047	0.13824134	0.6793406	0.032775592	-0.09348395	0.16744944	0.692229	0.32969424	0.15669322	-0.2602957	-0.4358697	0.1558614	0.18650615	0.3286039	0.28965163	-0.088811494	0.06437271	-0.06654742	0.18646614	0.20187469	0.33237115	-0.64143044	-0.27009985	-0.07823154	0.6755589	0.2790582	0.3147743	0.06577214	0.52099365	-0.018675247	-0.24752676	0.3529011	-0.57388717	-0.08950438	-0.2239459	0.31479982	-0.6130272	0.30755755	0.59405315	-0.33478254	-0.25618762	-0.96770275	-0.16491683	-0.07899942	-0.73864186	-0.04278025	0.23399363	0.38666525	0.19339769	0.24170093	0.65775573	-0.13549984	-0.0105426535	-0.94809085	-0.104459435	0.8376656	-0.48905393	0.09702229	0.0043824357	-0.011236038	0.28533083	0.28458288	0.3317629	0.43550357	-0.55406547	-0.4018246	0.21685627	-0.39541185	0.0983111	0.2649705	-0.27806	-0.23235692	-0.2958075	0.30006635	0.45121253	0.15362307	-0.25863922	-0.6958487	-0.903634	0.38246322	0.2799727	0.007294051	-0.5810163	-0.22111781	-0.1899289	0.21001776	-0.45388076	0.6091785	0.15685861	-0.22539194	-0.09949538	0.24261202	-0.35627633	-0.35743907	0.22246069	0.65270704	-0.53999126	0.19512944	0.18959016	0.5036562	-0.13775793	0.24794477	-0.5380599	-0.018253949	0.739851	TGL4
1710	YKR090W	0.04074298	-0.5531988	-0.345276	-0.11412868	-0.28506193	-0.6265892	0.3699307	0.34605187	0.22067565	0.43704695	-0.26141623	-0.1704118	-0.15075757	-0.25026292	0.15017596	0.358514	-0.21977836	-0.5505024	-0.41407317	0.005228409	-0.3168181	-0.7650991	-0.36182842	0.24617712	0.48937497	0.18252213	0.07366828	-0.42442894	0.23865902	0.35134193	-0.067498215	0.1873953	-0.443452	-0.081590615	-0.17279118	-0.35026366	0.04650132	0.5178843	0.06589388	-0.30005488	-0.13999279	-0.28152382	0.30543703	-0.03213042	-0.5481597	-0.58482695	-0.4928076	0.5106387	-0.1905264	0.7889114	0.02970987	-0.7254328	0.19190642	-0.27309912	0.45767078	0.02831917	-0.86857134	0.1788502	0.20502974	-0.29096437	0.19945705	0.07530938	-0.5468268	0.33721778	-0.26004863	0.096358724	-0.5069319	-0.7079553	0.38895845	-0.22120899	0.36465007	-0.528692	-0.41881028	0.31045008	0.10970632	-0.112651065	-0.22380398	-0.62692064	0.2222511	-0.29998457	-0.2894298	0.102038145	-0.20240293	-0.22787006	0.17080933	0.9292467	0.4564241	-0.26636913	-0.32566878	0.5649119	-0.33009344	-0.059442885	0.19312494	0.055131268	-0.2472088	-0.32091004	-0.52625954	0.13259612	0.19308616	-0.7062514	0.11532889	-0.3500981	-0.012546111	-0.21819606	0.14867331	-0.45962816	-0.18511778	0.09596835	0.46778527	0.18624221	0.14113621	-0.52696365	-0.2927729	0.062229022	0.0583393	-0.32397658	-0.09291621	-0.060487144	-0.18755294	-0.3605431	0.19832799	-0.43376678	0.25644153	0.08692242	0.23027705	-0.40819302	-0.5988909	0.3990036	PXL1
1711	YKR091W	-0.21310191	-0.18551053	-0.5354448	-0.14526618	-0.42476493	-0.29754114	-0.11178616	0.20440575	0.660805	0.41018462	-0.102627434	-0.59646845	0.30534267	0.2023591	-0.24248002	0.06893164	0.14766105	-0.1951789	-0.5602492	-0.39316273	0.27079144	0.28408965	-0.27173954	0.31236407	-0.07542325	0.5211566	0.10408985	-0.30095413	0.035468187	0.14199103	-0.059881732	0.029582264	-0.19791168	-0.48737523	0.29163837	-0.35231143	0.1746063	0.42470768	0.007812527	0.1676321	-0.2597021	0.036813002	0.2676635	0.45654917	-0.724823	-0.086201854	-0.48006356	0.053710125	0.27957428	0.67056876	0.10410692	0.017791595	0.24959108	-0.2376129	0.41203776	0.08870313	-0.48937163	-0.17846735	0.42503077	-0.42238525	0.33346763	-0.19605766	0.08476452	0.015608524	0.0050602537	0.3454144	0.106523305	-0.47825092	-0.48895773	0.028927553	0.5281657	0.2479669	0.024059301	0.041228835	-0.28904492	-0.34240496	-0.40213352	-0.04480766	0.6250993	-0.120231286	-0.0035734265	-0.5232209	-0.25579193	-0.27893513	0.038372178	0.19588886	-0.01694881	-0.32266307	-0.012704382	0.036524083	-0.34961456	0.23127127	-0.032554585	-0.32952318	0.04261315	0.043655448	-0.20885232	0.11918352	0.07757652	-0.087830305	0.53753394	-0.17006658	0.5671639	-0.5284945	-0.20842068	-0.41479027	-0.23675309	0.3390383	0.5843104	-0.6166682	0.22848754	-0.123169065	-0.22860692	-0.061570875	0.5450035	-0.20837791	-0.14721026	0.21833207	-0.15953964	0.22582966	-0.3082111	-0.09527034	0.5388643	0.31985462	0.7598002	-0.25593543	-0.69864875	-0.118225105	SRL3
1712	YKR092C	0.8577973	-0.49035466	0.051969938	0.5396203	-0.12854904	-0.8605279	0.15885998	-0.017316468	0.3846926	1.0557135	1.1345731	-1.3824168	0.34318596	-0.313549	-1.1522589	1.0922719	0.45589513	-0.91726404	0.23726614	0.2952049	0.34662658	-0.17358002	0.11134633	0.22298582	-0.60120815	1.0691495	-0.007990002	-0.37027037	0.4268452	-0.011364095	-0.11855174	-0.14978106	1.0468953	0.7394301	0.062375184	-0.5752142	0.21654765	0.8811412	-0.35748664	0.24562669	-0.53018767	0.58358806	0.2905392	0.43032438	-0.33243194	-0.08861463	-0.0841887	-0.6008971	0.10787372	-0.4548999	-0.9202243	-0.2893464	0.5610272	0.16213208	0.15291306	-0.024259314	-0.9043447	0.089064576	0.6590339	-0.6498133	0.39817464	-0.17672068	-0.9551882	0.7685891	-0.4192401	0.0039213155	-0.6308098	-0.6394889	0.13171457	0.6445663	0.9964643	1.2042947	1.6168349	0.3111458	0.500779	-0.0041716225	0.73146224	0.20672075	-0.1879297	-0.03221075	1.1643742	-0.8859276	-0.6192184	-0.3070927	-0.3011675	0.093964815	0.061334196	-0.622738	0.10311694	-0.5464343	0.58739537	0.015593348	-0.4159432	-0.047932982	-0.19249065	-0.2839681	0.01654746	-0.008999367	0.680598	-0.8722751	-0.50260997	0.016944215	-0.15982844	-0.100572504	-0.57647943	-0.109468795	-1.1308858	0.060607407	-0.23696408	0.5850666	1.0426505	-0.49347124	-0.19284232	0.44097954	0.52358806	0.36169952	0.36498845	-0.7086614	-0.076625705	-0.3178452	0.5252566	-0.42214188	0.87860006	0.3957055	0.2671595	0.76083624	-0.013049347	-0.44859535	SRP40
1713	YKR093W	0.78622115	0.09577535	-0.32541433	0.2602443	0.28188348	-0.106025234	0.5406574	-0.52795964	-0.9314684	0.74519515	-0.5593165	-2.5684192	-0.096189715	-0.91974497	-0.6432805	-0.096739	0.38171646	-0.7151929	0.55741864	-1.2958455	-0.84246284	-1.6148276	-0.89710546	-0.612222	-0.6263712	1.3109527	0.4304613	0.24184631	-0.20390797	0.33950368	0.36049283	0.96088606	0.21132827	-1.0947393	-0.53531295	-1.013298	-0.031056339	2.0823789	-1.062933	1.362807	-0.670809	-0.50026846	0.69185007	-1.0497569	-0.79039896	-1.3573123	-0.6770376	1.2863774	-0.5917638	-2.031766	-0.69325095	-0.7161075	1.1166596	0.53619784	-1.0027618	-2.2902703	-0.9952369	0.10602609	0.44669354	-0.8126516	-0.28736022	-0.9518077	-1.2949901	-0.54470634	-1.6685139	-1.057642	-1.9667053	-1.2114036	-0.10465732	1.1077211	1.3593072	-0.30631962	0.8738325	0.22995424	-0.026647352	0.19038609	-0.7250885	0.39114448	1.8629526	-1.5348068	0.9010087	0.05630256	-1.3770719	-0.23907362	0.32630548	0.778754	1.3260655	0.36863002	0.7634941	1.3062837	0.60577595	-0.3467081	1.1939616	-1.1609682	-0.031934317	0.571923	0.0067698765	0.49258068	-0.3639852	-1.0736494	1.3587677	-1.1691681	-1.4690168	0.24313952	0.9201275	0.26699647	-0.7371739	-1.4520706	-0.13662337	-0.1849909	1.0529987	-0.54412836	-0.73335046	0.793051	1.1669664	0.3295163	-0.91165406	0.7217879	0.048772696	-0.9429491	1.8986042	0.24233952	0.35025594	-1.405111	0.3738045	-0.3809005	0.88648194	2.0022008	PTR2
1714	YKR094C	-0.082690276	-0.53682417	-0.4604449	0.081859864	0.5740582	-0.9335467	0.7893785	0.0056115678	-0.10990741	0.5450785	0.34057516	-0.3295212	0.19801408	-0.5360938	-0.5100202	0.31511906	-0.3718814	-0.5969612	-0.009586201	-0.02552719	0.06515316	-0.9619315	-0.2533639	0.23610184	0.19615343	0.7398503	-0.30665475	-0.1542556	0.422371	0.1831452	0.44284457	-0.34042165	0.82998836	-0.13864078	0.048593048	0.39647532	0.068483576	0.63594145	-0.25018921	0.35511133	-0.24369761	0.116540805	-0.09860228	-0.33537662	-0.3532538	-0.2500627	0.13955376	0.22996368	0.2757149	-0.49153358	-0.40801272	-0.17523931	0.50028807	-0.3139867	0.45486695	-0.1657454	0.22100885	0.19401585	0.5329141	-0.23181933	0.45951006	0.1381987	-0.48560202	-0.59241474	-0.54670244	-0.19046186	0.036964245	-0.014546417	0.20727623	0.47346726	0.52113706	0.42380878	0.57539076	0.14693071	0.2941017	0.03927654	0.2044685	-0.16072823	-0.050061747	-0.3693966	-0.35070938	-0.30252764	-0.2600347	-0.121950515	-0.073127426	0.5739057	0.08506938	-0.54649144	-0.24796116	0.33191442	0.122686006	-0.15782121	0.17401119	0.1662043	0.102175884	-0.026242394	-0.026461873	0.36784157	0.27489668	-0.76505363	-0.7375487	0.07149335	0.20442522	0.10925651	-0.04284068	-0.25723508	-1.0402293	-0.17687145	0.090636045	0.44883552	0.02807152	0.18169153	0.1794816	0.5051489	-0.13074256	-0.5110209	0.4174749	0.10444579	-0.26958284	-0.19111076	0.61948156	0.18538831	0.27846196	0.090447254	0.37884048	-0.33591613	-0.1146224	-0.16150592	RPL40B
1715	YKR095W	0.39369	-0.37261382	0.1632249	-0.46958363	-0.24079074	0.1663823	0.4775377	-0.522658	-0.14352582	0.3250934	-0.0663452	-0.99994403	0.3735543	-0.30791348	-0.10764985	-0.33620512	-0.23479395	-0.14800267	-0.05799007	-0.3565065	0.23393852	-0.5871243	-0.24009869	-0.11885295	-0.3820714	0.5233098	0.19769384	-0.030844914	-0.34496617	0.655381	-0.3037399	0.39807975	0.118588835	-0.10650141	-0.2723296	-0.7084908	-0.43445784	-0.014834095	-0.79953516	0.6024218	-0.07792911	0.05723109	-0.17244148	-0.51219016	-0.13206804	-0.55443525	-0.14341077	-0.08127473	-0.22440787	-0.30601916	-0.40186146	0.47938496	0.6215725	0.37707207	0.10147814	-0.20563541	0.14738488	-0.17375626	0.03593918	0.31357983	-0.00053438765	0.17744347	-0.530893	0.12755926	-0.87171674	-0.51044244	-0.7896715	-0.07829469	0.11966795	0.5630003	-0.0125081185	0.47163776	0.34226185	0.1434384	-0.5350494	-0.5129192	0.05252204	0.4148146	0.6306745	-0.0071221385	0.4682853	-0.15771516	-0.107974544	0.12690991	0.43872175	-0.08335451	0.093303606	-0.6859757	0.1483789	0.46789348	0.52115893	-0.018613288	0.19094582	-0.4535693	-0.03129215	-0.29441455	0.0480492	0.25104624	0.26822886	-0.6703657	-0.52506256	0.06844278	0.43843076	0.45002282	0.48967686	-0.37010178	-0.28322363	0.023488931	-0.3252242	-0.08736306	0.43462572	0.14059752	0.04529765	0.46998373	0.29556057	-0.21771248	-0.15505886	0.037537485	0.5152145	-0.2023071	0.29424298	-0.15714361	0.13352238	0.22290799	0.16335694	-0.24846548	0.16447568	0.238776	MLP1
